scenario,year,cotton_withdrawal,cotton_scarcity
ssp_socio1_ag1_gwmed_exp_hadgem_NDC_Tax_uct,2100,27.3505,2.284081671
ssp_socio1_ag1_gwmed_exp_ipsl_NDC_Tax_ffict,2100,26.3989,2.250269576
ssp_socio1_ag1_gwmed_exp_ipsl_NDC_Tax_uct,2100,27.9757,2.458393992
ssp_socio1_ag1_gwmed_exp_miroc_NDC_Tax_ffict,2100,27.7407,2.153496831
ssp_socio1_ag1_gwmed_exp_miroc_NDC_Tax_uct,2100,28.03,2.392809271
ssp_socio1_ag1_gwmed_exp_noresm_NDC_Tax_ffict,2100,25.6948,2.072191536
ssp_socio1_ag1_gwmed_exp_noresm_NDC_Tax_uct,2100,26.8442,2.305107135
ssp_socio1_ag1_gwmed_rs_gfdl_NDC_Tax_ffict,2100,27.3887,2.214249388
ssp_socio5_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,15.64691,1.333334449
ssp_socio1_ag1_gwmed_rs_gfdl_NDC_Tax_uct,2100,28.0114,2.419713123
ssp_socio1_ag1_gwmed_rs_hadgem_NDC_Tax_ffict,2100,27.3581,2.066290863
ssp_socio1_ag1_gwmed_rs_hadgem_NDC_Tax_uct,2100,27.3338,2.284955471
ssp_socio1_ag1_gwmed_rs_ipsl_NDC_Tax_ffict,2100,26.5743,2.259140859
ssp_socio1_ag1_gwmed_rs_ipsl_NDC_Tax_uct,2100,28.0023,2.458662575
ssp_socio1_ag1_gwmed_rs_miroc_NDC_Tax_ffict,2100,27.8768,2.157230273
ssp_socio1_ag1_gwmed_rs_miroc_NDC_Tax_uct,2100,28.1026,2.392553389
ssp_socio1_ag1_gwmed_rs_noresm_NDC_Tax_ffict,2100,25.7806,2.07271902
ssp_socio1_ag1_gwmed_rs_noresm_NDC_Tax_uct,2100,26.7986,2.305358498
ssp_socio1_ag2_gwhi_exp_gfdl_NDC_Tax_ffict,2100,17.8053,1.584237486
ssp_socio5_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,19.75837,1.582614577
ssp_socio1_ag2_gwhi_exp_gfdl_NDC_Tax_uct,2100,22.68382,2.008982416
ssp_socio1_ag2_gwhi_exp_hadgem_NDC_Tax_ffict,2100,17.98633,1.282947739
ssp_socio1_ag2_gwhi_exp_hadgem_NDC_Tax_uct,2100,22.76522,1.660116024
ssp_socio1_ag2_gwhi_exp_ipsl_NDC_Tax_ffict,2100,17.71764,1.678789845
ssp_socio1_ag2_gwhi_exp_ipsl_NDC_Tax_uct,2100,22.76772,2.118003699
ssp_socio1_ag2_gwhi_exp_miroc_NDC_Tax_ffict,2100,18.19784,1.473618754
ssp_socio1_ag2_gwhi_exp_miroc_NDC_Tax_uct,2100,22.86083,1.918070628
ssp_socio1_ag2_gwhi_exp_noresm_NDC_Tax_ffict,2100,17.361,1.325221421
ssp_socio1_ag2_gwhi_exp_noresm_NDC_Tax_uct,2100,22.46519,1.703781148
ssp_socio1_ag2_gwhi_rs_gfdl_NDC_Tax_ffict,2100,17.83092,1.584728656
ssp_socio5_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,15.75749,1.167829279
ssp_socio1_ag2_gwhi_rs_gfdl_NDC_Tax_uct,2100,22.65195,2.010543677
ssp_socio1_ag2_gwhi_rs_hadgem_NDC_Tax_ffict,2100,18.00192,1.284398276
ssp_socio1_ag2_gwhi_rs_hadgem_NDC_Tax_uct,2100,22.76672,1.660432193
ssp_socio1_ag2_gwhi_rs_ipsl_NDC_Tax_ffict,2100,17.76994,1.678909195
ssp_socio1_ag2_gwhi_rs_ipsl_NDC_Tax_uct,2100,22.77109,2.118686232
ssp_socio1_ag2_gwhi_rs_miroc_NDC_Tax_ffict,2100,18.27333,1.474961955
ssp_socio1_ag2_gwhi_rs_miroc_NDC_Tax_uct,2100,22.89429,1.912745737
ssp_socio1_ag2_gwhi_rs_noresm_NDC_Tax_ffict,2100,17.36535,1.327629452
ssp_socio1_ag2_gwhi_rs_noresm_NDC_Tax_uct,2100,22.45668,1.703994895
ssp_socio1_ag2_gwlo_exp_gfdl_NDC_Tax_ffict,2100,17.80716,1.583999023
ssp_socio5_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,19.81354,1.392498761
ssp_socio1_ag2_gwlo_exp_gfdl_NDC_Tax_uct,2100,22.66443,2.009199382
ssp_socio1_ag2_gwlo_exp_hadgem_NDC_Tax_ffict,2100,18.00458,1.284363131
ssp_socio1_ag2_gwlo_exp_hadgem_NDC_Tax_uct,2100,22.76214,1.65914569
ssp_socio1_ag2_gwlo_exp_ipsl_NDC_Tax_ffict,2100,17.94322,1.695385238
ssp_socio1_ag2_gwlo_exp_ipsl_NDC_Tax_uct,2100,22.75724,2.118050053
ssp_socio1_ag2_gwlo_exp_miroc_NDC_Tax_ffict,2100,18.19783,1.47372916
ssp_socio1_ag2_gwlo_exp_miroc_NDC_Tax_uct,2100,22.89758,1.917653539
ssp_socio1_ag2_gwlo_exp_noresm_NDC_Tax_ffict,2100,17.36266,1.32593121
ssp_socio1_ag2_gwlo_exp_noresm_NDC_Tax_uct,2100,22.48333,1.702727793
ssp_socio1_ag2_gwlo_rs_gfdl_NDC_Tax_ffict,2100,17.83734,1.584985662
ssp_socio5_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,15.53275,1.04942321
ssp_socio1_ag2_gwlo_rs_gfdl_NDC_Tax_uct,2100,22.64491,2.009998719
ssp_socio1_ag2_gwlo_rs_hadgem_NDC_Tax_ffict,2100,18.03225,1.283461994
ssp_socio1_ag2_gwlo_rs_hadgem_NDC_Tax_uct,2100,22.735,1.660112416
ssp_socio1_ag2_gwlo_rs_ipsl_NDC_Tax_ffict,2100,17.78169,1.681024133
ssp_socio1_ag2_gwlo_rs_ipsl_NDC_Tax_uct,2100,22.75238,2.12037028
ssp_socio1_ag2_gwlo_rs_miroc_NDC_Tax_ffict,2100,18.32367,1.475180913
ssp_socio1_ag2_gwlo_rs_miroc_NDC_Tax_uct,2100,22.89555,1.89242687
ssp_socio1_ag2_gwlo_rs_noresm_NDC_Tax_ffict,2100,17.38041,1.327386274
ssp_socio1_ag2_gwlo_rs_noresm_NDC_Tax_uct,2100,22.47739,1.703542701
ssp_socio1_ag2_gwmed_exp_gfdl_NDC_Tax_ffict,2100,17.80767,1.583207865
ssp_socio5_ag1_gwhi_rs_hadgem_NDC_Tax_ffict,2100,26.6933,2.138799528
ssp_socio5_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,19.70579,1.237575186
ssp_socio1_ag2_gwmed_exp_gfdl_NDC_Tax_uct,2100,22.67228,2.009154039
ssp_socio1_ag2_gwmed_exp_hadgem_NDC_Tax_ffict,2100,18.00445,1.283949311
ssp_socio1_ag2_gwmed_exp_hadgem_NDC_Tax_uct,2100,22.7681,1.66004738
ssp_socio1_ag2_gwmed_exp_ipsl_NDC_Tax_ffict,2100,17.71969,1.677016244
ssp_socio1_ag2_gwmed_exp_ipsl_NDC_Tax_uct,2100,22.75991,2.118041234
ssp_socio1_ag2_gwmed_exp_miroc_NDC_Tax_ffict,2100,18.19658,1.473528356
ssp_socio1_ag2_gwmed_exp_miroc_NDC_Tax_uct,2100,22.85783,1.918339
ssp_socio1_ag2_gwmed_exp_noresm_NDC_Tax_ffict,2100,17.36148,1.326125517
ssp_socio1_ag2_gwmed_exp_noresm_NDC_Tax_uct,2100,22.46295,1.703781118
ssp_socio1_ag2_gwmed_rs_gfdl_NDC_Tax_ffict,2100,17.8401,1.583222234
ssp_socio5_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,15.66814,1.234820191
ssp_socio1_ag2_gwmed_rs_gfdl_NDC_Tax_uct,2100,22.64513,2.0106984
ssp_socio1_ag2_gwmed_rs_hadgem_NDC_Tax_ffict,2100,18.02496,1.283995505
ssp_socio1_ag2_gwmed_rs_hadgem_NDC_Tax_uct,2100,22.76304,1.660824006
ssp_socio1_ag2_gwmed_rs_ipsl_NDC_Tax_ffict,2100,17.77395,1.681096504
ssp_socio1_ag2_gwmed_rs_ipsl_NDC_Tax_uct,2100,22.77163,2.118918944
ssp_socio1_ag2_gwmed_rs_miroc_NDC_Tax_ffict,2100,18.27411,1.477441475
ssp_socio1_ag2_gwmed_rs_miroc_NDC_Tax_uct,2100,22.87599,1.91898455
ssp_socio1_ag2_gwmed_rs_noresm_NDC_Tax_ffict,2100,17.38784,1.327358518
ssp_socio1_ag2_gwmed_rs_noresm_NDC_Tax_uct,2100,22.46241,1.704485456
ssp_socio1_ag3_gwhi_exp_gfdl_NDC_Tax_ffict,2100,13.91711,1.068090961
ssp_socio5_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,19.75915,1.454871116
ssp_socio1_ag3_gwhi_exp_gfdl_NDC_Tax_uct,2100,19.02819,1.365823237
ssp_socio1_ag3_gwhi_exp_hadgem_NDC_Tax_ffict,2100,13.9947,0.867161105
ssp_socio1_ag3_gwhi_exp_hadgem_NDC_Tax_uct,2100,19.0852,1.124709021
ssp_socio1_ag3_gwhi_exp_ipsl_NDC_Tax_ffict,2100,13.90811,1.138301418
ssp_socio1_ag3_gwhi_exp_ipsl_NDC_Tax_uct,2100,19.04665,1.475675082
ssp_socio1_ag3_gwhi_exp_miroc_NDC_Tax_ffict,2100,14.05753,0.995358526
ssp_socio1_ag3_gwhi_exp_miroc_NDC_Tax_uct,2100,19.12051,1.300538572
ssp_socio1_ag3_gwhi_exp_noresm_NDC_Tax_ffict,2100,13.76865,0.902815493
ssp_socio1_ag3_gwhi_exp_noresm_NDC_Tax_uct,2100,18.95676,1.15570065
ssp_socio1_ag3_gwhi_rs_gfdl_NDC_Tax_ffict,2100,13.92493,1.068765868
ssp_socio5_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,15.70455,1.01426806
ssp_socio1_ag3_gwhi_rs_gfdl_NDC_Tax_uct,2100,19.03462,1.366246644
ssp_socio1_ag3_gwhi_rs_hadgem_NDC_Tax_ffict,2100,14.07353,0.873677926
ssp_socio1_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,19.08663,1.124841157
ssp_socio1_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,13.92732,1.139327311
ssp_socio1_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,19.05664,1.476540556
ssp_socio1_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,14.11046,0.997169402
ssp_socio1_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,19.14967,1.301168834
ssp_socio1_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,13.76685,0.901954288
ssp_socio1_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,18.96145,1.15653978
ssp_socio1_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,13.92946,1.068022448
ssp_socio5_ag3_gwhi_rs_hadgem_NDC_Tax_uct,2100,19.7887,1.205178894
ssp_socio1_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,19.04742,1.365480344
ssp_socio1_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,13.99881,0.86736145
ssp_socio1_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,19.08677,1.124804655
ssp_socio1_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,13.93196,1.138710436
ssp_socio1_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,19.08043,1.476100891
ssp_socio1_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,14.08755,0.995809702
ssp_socio1_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,19.17071,1.300293345
ssp_socio1_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,13.81642,0.903795136
ssp_socio1_ag3_gwlo_exp_noresm_NDC_Tax_uct,2100,19.0309,1.156575055
ssp_socio1_ag3_gwlo_rs_gfdl_NDC_Tax_ffict,2100,13.98737,1.071367403
ssp_socio5_ag3_gwhi_rs_ipsl_NDC_Tax_ffict,2100,15.65452,1.331810538
ssp_socio1_ag3_gwlo_rs_gfdl_NDC_Tax_uct,2100,19.08441,1.366394822
ssp_socio1_ag3_gwlo_rs_hadgem_NDC_Tax_ffict,2100,14.02027,0.868529271
ssp_socio1_ag3_gwlo_rs_hadgem_NDC_Tax_uct,2100,19.09547,1.125188995
ssp_socio1_ag3_gwlo_rs_ipsl_NDC_Tax_ffict,2100,13.99266,1.140988139
ssp_socio1_ag3_gwlo_rs_ipsl_NDC_Tax_uct,2100,19.2225,1.478531877
ssp_socio1_ag3_gwlo_rs_miroc_NDC_Tax_ffict,2100,14.17926,0.998833727
ssp_socio1_ag3_gwlo_rs_miroc_NDC_Tax_uct,2100,19.2406,1.301969783
ssp_socio1_ag3_gwlo_rs_noresm_NDC_Tax_ffict,2100,13.84721,0.903504094
ssp_socio1_ag3_gwlo_rs_noresm_NDC_Tax_uct,2100,19.10077,1.156834243
ssp_socio1_ag3_gwmed_exp_gfdl_NDC_Tax_ffict,2100,13.9224,1.06785025
ssp_socio5_ag3_gwhi_rs_ipsl_NDC_Tax_uct,2100,19.779,1.582065368
ssp_socio1_ag3_gwmed_exp_gfdl_NDC_Tax_uct,2100,19.03052,1.36532052
ssp_socio1_ag3_gwmed_exp_hadgem_NDC_Tax_ffict,2100,13.99487,0.867153368
ssp_socio1_ag3_gwmed_exp_hadgem_NDC_Tax_uct,2100,19.08474,1.124695557
ssp_socio1_ag3_gwmed_exp_ipsl_NDC_Tax_ffict,2100,13.90981,1.138551355
ssp_socio1_ag3_gwmed_exp_ipsl_NDC_Tax_uct,2100,19.04496,1.475871198
ssp_socio1_ag3_gwmed_exp_miroc_NDC_Tax_ffict,2100,14.06365,0.995542433
ssp_socio1_ag3_gwmed_exp_miroc_NDC_Tax_uct,2100,19.12385,1.299594385
ssp_socio1_ag3_gwmed_exp_noresm_NDC_Tax_ffict,2100,13.77005,0.902815891
ssp_socio1_ag3_gwmed_exp_noresm_NDC_Tax_uct,2100,18.95631,1.155926028
ssp_socio1_ag3_gwmed_rs_gfdl_NDC_Tax_ffict,2100,13.94804,1.070410905
ssp_socio5_ag3_gwhi_rs_miroc_NDC_Tax_ffict,2100,15.78696,1.165326365
ssp_socio1_ag3_gwmed_rs_gfdl_NDC_Tax_uct,2100,19.03782,1.365614645
ssp_socio1_ag3_gwmed_rs_hadgem_NDC_Tax_ffict,2100,14.01746,0.868901814
ssp_socio1_ag3_gwmed_rs_hadgem_NDC_Tax_uct,2100,19.08907,1.12514065
ssp_socio1_ag3_gwmed_rs_ipsl_NDC_Tax_ffict,2100,13.93932,1.139632706
ssp_socio1_ag3_gwmed_rs_ipsl_NDC_Tax_uct,2100,19.06145,1.476651037
ssp_socio1_ag3_gwmed_rs_miroc_NDC_Tax_ffict,2100,14.10914,0.996797399
ssp_socio1_ag3_gwmed_rs_miroc_NDC_Tax_uct,2100,19.15145,1.300329143
ssp_socio1_ag3_gwmed_rs_noresm_NDC_Tax_ffict,2100,13.77501,0.902794417
ssp_socio1_ag3_gwmed_rs_noresm_NDC_Tax_uct,2100,18.96274,1.156516905
ssp_socio1_ag4_gwhi_exp_gfdl_NDC_Tax_ffict,2100,12.19439,0.951831092
ssp_socio5_ag3_gwhi_rs_miroc_NDC_Tax_uct,2100,19.84269,1.389169925
ssp_socio1_ag4_gwhi_exp_gfdl_NDC_Tax_uct,2100,19.05623,1.251839733
ssp_socio1_ag4_gwhi_exp_hadgem_NDC_Tax_ffict,2100,12.25444,0.768071702
ssp_socio1_ag4_gwhi_exp_hadgem_NDC_Tax_uct,2100,19.12553,1.027711158
ssp_socio1_ag4_gwhi_exp_ipsl_NDC_Tax_ffict,2100,12.18952,1.010011532
ssp_socio1_ag4_gwhi_exp_ipsl_NDC_Tax_uct,2100,19.08423,1.349242683
ssp_socio1_ag4_gwhi_exp_miroc_NDC_Tax_ffict,2100,12.3218,0.878020866
ssp_socio1_ag4_gwhi_exp_miroc_NDC_Tax_uct,2100,19.17901,1.187406704
ssp_socio1_ag4_gwhi_exp_noresm_NDC_Tax_ffict,2100,12.06683,0.805038641
ssp_socio1_ag4_gwhi_exp_noresm_NDC_Tax_uct,2100,18.97129,1.058624318
ssp_socio1_ag4_gwhi_rs_gfdl_NDC_Tax_ffict,2100,12.22519,0.953266375
ssp_socio5_ag3_gwhi_rs_noresm_NDC_Tax_ffict,2100,15.55836,1.050047732
ssp_socio1_ag4_gwhi_rs_gfdl_NDC_Tax_uct,2100,19.07016,1.252862574
ssp_socio1_ag4_gwhi_rs_hadgem_NDC_Tax_ffict,2100,12.26162,0.768242647
ssp_socio1_ag4_gwhi_rs_hadgem_NDC_Tax_uct,2100,19.13324,1.02852052
ssp_socio1_ag4_gwhi_rs_ipsl_NDC_Tax_ffict,2100,12.21463,1.00980518
ssp_socio1_ag4_gwhi_rs_ipsl_NDC_Tax_uct,2100,19.11961,1.350539551
ssp_socio1_ag4_gwhi_rs_miroc_NDC_Tax_ffict,2100,12.36653,0.879104006
ssp_socio1_ag4_gwhi_rs_miroc_NDC_Tax_uct,2100,19.22314,1.188855692
ssp_socio1_ag4_gwhi_rs_noresm_NDC_Tax_ffict,2100,12.08141,0.805533285
ssp_socio1_ag4_gwhi_rs_noresm_NDC_Tax_uct,2100,18.98128,1.058994263
ssp_socio1_ag4_gwlo_exp_gfdl_NDC_Tax_ffict,2100,12.20945,0.952481635
ssp_socio5_ag1_gwhi_rs_hadgem_NDC_Tax_uct,2100,27.6533,2.39754684
ssp_socio5_ag3_gwhi_rs_noresm_NDC_Tax_uct,2100,19.71217,1.237060359
ssp_socio1_ag4_gwlo_exp_gfdl_NDC_Tax_uct,2100,19.07718,1.251787501
ssp_socio1_ag4_gwlo_exp_hadgem_NDC_Tax_ffict,2100,12.25353,0.767974962
ssp_socio1_ag4_gwlo_exp_hadgem_NDC_Tax_uct,2100,19.12858,1.028209839
ssp_socio1_ag4_gwlo_exp_ipsl_NDC_Tax_ffict,2100,12.20524,1.009541799
ssp_socio1_ag4_gwlo_exp_ipsl_NDC_Tax_uct,2100,19.12091,1.349881455
ssp_socio1_ag4_gwlo_exp_miroc_NDC_Tax_ffict,2100,12.35012,0.87909635
ssp_socio1_ag4_gwlo_exp_miroc_NDC_Tax_uct,2100,19.22818,1.188838089
ssp_socio1_ag4_gwlo_exp_noresm_NDC_Tax_ffict,2100,12.08556,0.804927343
ssp_socio1_ag4_gwlo_exp_noresm_NDC_Tax_uct,2100,19.03922,1.059653125
ssp_socio1_ag4_gwlo_rs_gfdl_NDC_Tax_ffict,2100,12.26075,0.953818641
ssp_socio5_ag3_gwlo_exp_gfdl_NDC_Tax_ffict,2100,15.67876,1.235878998
ssp_socio1_ag4_gwlo_rs_gfdl_NDC_Tax_uct,2100,19.13485,1.25449385
ssp_socio1_ag4_gwlo_rs_hadgem_NDC_Tax_ffict,2100,12.2926,0.769267906
ssp_socio1_ag4_gwlo_rs_hadgem_NDC_Tax_uct,2100,19.15816,1.029901638
ssp_socio1_ag4_gwlo_rs_ipsl_NDC_Tax_ffict,2100,12.27486,1.012128621
ssp_socio1_ag4_gwlo_rs_ipsl_NDC_Tax_uct,2100,19.32414,1.355740027
ssp_socio1_ag4_gwlo_rs_miroc_NDC_Tax_ffict,2100,12.4407,0.88168969
ssp_socio1_ag4_gwlo_rs_miroc_NDC_Tax_uct,2100,19.33266,1.192292621
ssp_socio1_ag4_gwlo_rs_noresm_NDC_Tax_ffict,2100,12.13132,0.806342107
ssp_socio1_ag4_gwlo_rs_noresm_NDC_Tax_uct,2100,19.13564,1.061436471
ssp_socio1_ag4_gwmed_exp_gfdl_NDC_Tax_ffict,2100,12.20531,0.952606352
ssp_socio5_ag3_gwlo_exp_gfdl_NDC_Tax_uct,2100,19.78665,1.456781577
ssp_socio1_ag4_gwmed_exp_gfdl_NDC_Tax_uct,2100,19.05644,1.251603375
ssp_socio1_ag4_gwmed_exp_hadgem_NDC_Tax_ffict,2100,12.24917,0.767783991
ssp_socio1_ag4_gwmed_exp_hadgem_NDC_Tax_uct,2100,19.12648,1.027920196
ssp_socio1_ag4_gwmed_exp_ipsl_NDC_Tax_ffict,2100,12.18294,1.009055221
ssp_socio1_ag4_gwmed_exp_ipsl_NDC_Tax_uct,2100,19.08375,1.349330905
ssp_socio1_ag4_gwmed_exp_miroc_NDC_Tax_ffict,2100,12.32411,0.878052341
ssp_socio1_ag4_gwmed_exp_miroc_NDC_Tax_uct,2100,19.17962,1.187498283
ssp_socio1_ag4_gwmed_exp_noresm_NDC_Tax_ffict,2100,12.07158,0.805517752
ssp_socio1_ag4_gwmed_exp_noresm_NDC_Tax_uct,2100,18.96979,1.058766142
ssp_socio1_ag4_gwmed_rs_gfdl_NDC_Tax_ffict,2100,12.23014,0.954329851
ssp_socio5_ag3_gwlo_exp_hadgem_NDC_Tax_ffict,2100,15.70398,1.014370807
ssp_socio1_ag4_gwmed_rs_gfdl_NDC_Tax_uct,2100,19.07389,1.252572531
ssp_socio1_ag4_gwmed_rs_hadgem_NDC_Tax_ffict,2100,12.27039,0.768449201
ssp_socio1_ag4_gwmed_rs_hadgem_NDC_Tax_uct,2100,19.14061,1.028793232
ssp_socio1_ag4_gwmed_rs_ipsl_NDC_Tax_ffict,2100,12.22516,1.010390264
ssp_socio1_ag4_gwmed_rs_ipsl_NDC_Tax_uct,2100,19.12092,1.350864994
ssp_socio1_ag4_gwmed_rs_miroc_NDC_Tax_ffict,2100,12.38216,0.879847976
ssp_socio1_ag4_gwmed_rs_miroc_NDC_Tax_uct,2100,19.22611,1.189302716
ssp_socio1_ag4_gwmed_rs_noresm_NDC_Tax_ffict,2100,12.07592,0.804811914
ssp_socio1_ag4_gwmed_rs_noresm_NDC_Tax_uct,2100,18.98346,1.059232471
ssp_socio1_ag5_gwhi_exp_gfdl_NDC_Tax_ffict,2100,23.135,2.035818231
ssp_socio5_ag3_gwlo_exp_hadgem_NDC_Tax_uct,2100,19.79454,1.20225243
ssp_socio1_ag5_gwhi_exp_gfdl_NDC_Tax_uct,2100,29.4379,2.386010905
ssp_socio1_ag5_gwhi_exp_hadgem_NDC_Tax_ffict,2100,23.4311,1.790485786
ssp_socio1_ag5_gwhi_exp_hadgem_NDC_Tax_uct,2100,28.9534,2.143940815
ssp_socio1_ag5_gwhi_exp_ipsl_NDC_Tax_ffict,2100,22.7273,2.061741452
ssp_socio1_ag5_gwhi_exp_ipsl_NDC_Tax_uct,2100,29.5224,2.438827522
ssp_socio1_ag5_gwhi_exp_miroc_NDC_Tax_ffict,2100,23.7427,2.008698109
ssp_socio1_ag5_gwhi_exp_miroc_NDC_Tax_uct,2100,29.4379,2.346071552
ssp_socio1_ag5_gwhi_exp_noresm_NDC_Tax_ffict,2100,22.36798,1.819191532
ssp_socio1_ag5_gwhi_exp_noresm_NDC_Tax_uct,2100,28.472,2.175258855
ssp_socio1_ag5_gwhi_rs_gfdl_NDC_Tax_ffict,2100,23.2529,2.035324042
ssp_socio5_ag3_gwlo_exp_ipsl_NDC_Tax_ffict,2100,15.69789,1.334725758
ssp_socio1_ag5_gwhi_rs_gfdl_NDC_Tax_uct,2100,29.4356,2.38591411
ssp_socio1_ag5_gwhi_rs_hadgem_NDC_Tax_ffict,2100,23.5192,1.794433391
ssp_socio1_ag5_gwhi_rs_hadgem_NDC_Tax_uct,2100,28.9353,2.145236137
ssp_socio1_ag5_gwhi_rs_ipsl_NDC_Tax_ffict,2100,22.831,2.062842255
ssp_socio1_ag5_gwhi_rs_ipsl_NDC_Tax_uct,2100,29.5391,2.439605174
ssp_socio1_ag5_gwhi_rs_miroc_NDC_Tax_ffict,2100,23.8518,2.009109873
ssp_socio1_ag5_gwhi_rs_miroc_NDC_Tax_uct,2100,29.4754,2.345955167
ssp_socio1_ag5_gwhi_rs_noresm_NDC_Tax_ffict,2100,22.44411,1.822590142
ssp_socio1_ag5_gwhi_rs_noresm_NDC_Tax_uct,2100,28.4641,2.17588343
ssp_socio1_ag5_gwlo_exp_gfdl_NDC_Tax_ffict,2100,23.1357,2.036209425
ssp_socio5_ag3_gwlo_exp_ipsl_NDC_Tax_uct,2100,19.81092,1.58192087
ssp_socio1_ag5_gwlo_exp_gfdl_NDC_Tax_uct,2100,29.4103,2.386253472
ssp_socio1_ag5_gwlo_exp_hadgem_NDC_Tax_ffict,2100,23.4307,1.790560083
ssp_socio1_ag5_gwlo_exp_hadgem_NDC_Tax_uct,2100,28.9343,2.143405599
ssp_socio1_ag5_gwlo_exp_ipsl_NDC_Tax_ffict,2100,22.7274,2.06175444
ssp_socio1_ag5_gwlo_exp_ipsl_NDC_Tax_uct,2100,29.5201,2.438806992
ssp_socio1_ag5_gwlo_exp_miroc_NDC_Tax_ffict,2100,23.7451,2.008765111
ssp_socio1_ag5_gwlo_exp_miroc_NDC_Tax_uct,2100,29.424,2.345138312
ssp_socio1_ag5_gwlo_exp_noresm_NDC_Tax_ffict,2100,22.36608,1.814099302
ssp_socio1_ag5_gwlo_exp_noresm_NDC_Tax_uct,2100,28.4667,2.17467292
ssp_socio1_ag5_gwlo_rs_gfdl_NDC_Tax_ffict,2100,23.2192,2.037386266
ssp_socio5_ag3_gwlo_exp_miroc_NDC_Tax_ffict,2100,15.81962,1.167158651
ssp_socio1_ag5_gwlo_rs_gfdl_NDC_Tax_uct,2100,29.3966,2.386511573
ssp_socio1_ag5_gwlo_rs_hadgem_NDC_Tax_ffict,2100,23.5094,1.794089473
ssp_socio1_ag5_gwlo_rs_hadgem_NDC_Tax_uct,2100,28.9245,2.145969891
ssp_socio1_ag5_gwlo_rs_ipsl_NDC_Tax_ffict,2100,22.8444,2.064006938
ssp_socio1_ag5_gwlo_rs_ipsl_NDC_Tax_uct,2100,29.5307,2.439286692
ssp_socio1_ag5_gwlo_rs_miroc_NDC_Tax_ffict,2100,23.8699,2.011265232
ssp_socio1_ag5_gwlo_rs_miroc_NDC_Tax_uct,2100,29.4559,2.346417162
ssp_socio1_ag5_gwlo_rs_noresm_NDC_Tax_ffict,2100,22.42701,1.821659987
ssp_socio1_ag5_gwlo_rs_noresm_NDC_Tax_uct,2100,28.4413,2.176813669
ssp_socio1_ag5_gwmed_exp_gfdl_NDC_Tax_ffict,2100,23.1358,2.036087491
ssp_socio5_ag3_gwlo_exp_miroc_NDC_Tax_uct,2100,19.86263,1.39302459
ssp_socio1_ag5_gwmed_exp_gfdl_NDC_Tax_uct,2100,29.4233,2.386137944
ssp_socio1_ag5_gwmed_exp_hadgem_NDC_Tax_ffict,2100,23.4303,1.791166897
ssp_socio1_ag5_gwmed_exp_hadgem_NDC_Tax_uct,2100,28.9384,2.144018173
ssp_socio1_ag5_gwmed_exp_ipsl_NDC_Tax_ffict,2100,22.7265,2.061753262
ssp_socio1_ag5_gwmed_exp_ipsl_NDC_Tax_uct,2100,29.5271,2.438645327
ssp_socio1_ag5_gwmed_exp_miroc_NDC_Tax_ffict,2100,23.744,2.008617013
ssp_socio1_ag5_gwmed_exp_miroc_NDC_Tax_uct,2100,29.4211,2.346123146
ssp_socio1_ag5_gwmed_exp_noresm_NDC_Tax_ffict,2100,22.3715,1.818830143
ssp_socio1_ag5_gwmed_exp_noresm_NDC_Tax_uct,2100,28.4738,2.175201988
ssp_socio1_ag5_gwmed_rs_gfdl_NDC_Tax_ffict,2100,23.2718,2.033616906
ssp_socio5_ag3_gwlo_exp_noresm_NDC_Tax_ffict,2100,15.6097,1.050153243
ssp_socio1_ag5_gwmed_rs_gfdl_NDC_Tax_uct,2100,29.3965,2.386884742
ssp_socio1_ag5_gwmed_rs_hadgem_NDC_Tax_ffict,2100,23.4994,1.793085896
ssp_socio1_ag5_gwmed_rs_hadgem_NDC_Tax_uct,2100,28.9235,2.14551223
ssp_socio1_ag5_gwmed_rs_ipsl_NDC_Tax_ffict,2100,22.8406,2.063110735
